#Replace H(number) as necessary according to simulated annealing

set P :=  H5, D1, D2, D3, D4, D5, D6, D7, D8, D9, D10, A1, A2, A3, A4, A5, A6, A7, A8, A9, A10, A11, A12, A13, A14, A15, A16, A17, A18, A19, A20, A21, A22, A23; #Everyplace includes restaurants and attractions 
	A9		1
	A10		1
	A11		1
	A12		1
	A13		0
	A14		0
	A15		0
	A16		0
	A17 	0
	A18		0
	A19		0
	A20		0
	A21		0
	A22		0
	A23		0;   # 1{Place is in the east}

param S :=
	H1		0
	H2		0
	H3		0
	H4		0
	H5		1
	D1		0		
	D2		0
	D3		0
	D4		0
	D5		0
	D6		0
	D7		1
	D8		1
	D9		0
	D10		0
	A1		0
	A2		0
	A3		0
	A4		0
	A5		0
	A6		0
	A7		0
	A8		0
	A9		0
	A10		0
	A11		0
	A12		0
	A13		0
	A14		0
	A15		0
	A16		0
	A17 	1
	A18		1
	A19		0
	A20		0
	A21		0
	A22		0
	A23		0;   # 1{Place is in the North-east}

param N :=
	H1		0
	H2		0
	H3		0
	H4		1
	H5		0
	D1		0		
	D2		0
	D3		0
	D4		0
	D5		0
	D6		1
	D7		0
	D8		0
	D9		0
	D10		0
	A1		0
	A2		0
	A3		0
	A4		0
	A5		0
	A6		0
	A7		0
	A8		0
	A9		0
	A10		0
	A11		0
	A12		0
	A13		1
	A14		1
	A15		1
	A16		1
	A17 	0
	A18		0
	A19		0
	A20		0
	A21		0
	A22		0
	A23		0;   # 1{Place is in the North}

param c :=
	H1		0
	H2 		0
	H3		0
	H4 		0
	H5		0
	D1		0
	D2		0
	D3		0
	D4		0
	D5		0
	D6		0
	D7		0
	D8		0
	D9		0
	D10		0
	A1		40
	A2		30
	A3		5
	A4		30
	A5		20
	A6		10
	A7		81
	A8		0
	A9		20
	A10		10
	A11		32
	A12		99
	A13		50
	A14		40
	A15		0
	A16		41
	A17		15
	A18		0
	A19		5
	A20		35
	A21		12
	A22		15
	A23		22;	#Cost per place

	
param p := 
	H1		0
	H2		0
	H3		0
	H4		0
	H5		0
	D1		4		
	D2		4
	D3		4
	D4		4
	D5		4
	D6		4
	D7		4
	D8		4
	D9		4
	D10		4
	A1		2
	A2		2
	A3		2
	A4		2
	A5		2
	A6		2
	A7		2
	A8		2
	A9		2
	A10		2
	A11		2
	A12		2
	A13		2
	A14		2
	A15		2
	A16		2
	A17 	2
	A18		2
	A19		2
	A20		2
	A21		2
	A22		2
	A23		2;   #Processing time per place

#Time taken to travel between locations
param d :=
	H1,H2	3
	H1,H3	4	
	H1,H4	4
	H1,H5	1
	H1,D1	0
	H1,D2	1
	H1,D3	3
	H1,D4	3
	H1,D5	3
	H1,D6	4
	H1,D7	3
	H1,D8	2
	H1,D9	3
	H1,D10	3
	H1,A1	1
	H1,A2	2
	H1,A3	1
	H1,A4	1
	H1,A5	2
	H1,A6	3
	H1,A7	2
	H1,A8	5
	H1,A9	4
	H1,A10	5
	H1,A11	4
	H1,A12	2
	H1,A13	4
	H1,A14	4
	H1,A15	6
	H1,A16	4
	H1,A17	3
	H1,A18	3
	H1,A19	3
	H1,A20	6
	H1,A21	3
	H1,A22	5
	H1,A23	3
	H2,H1	3
	H2,H3	4
	H2,H4	6
	H2,H5	3
	H2,D1	5
	H2,D2	2
	H2,D3	2
	H2,D4	7
	H2,D5	6
	H2,D6	5
	H2,D7	3
	H2,D8	4
	H2,D9	4
	H2,D10	2
	H2,A1	2
	H2,A2	2
	H2,A3	1
	H2,A4	3
	H2,A5	2
	H2,A6	0
	H2,A7	5
	H2,A8	5
	H2,A9	8
	H2,A10	5
	H2,A11	4
	H2,A12	4
	H2,A13	5
	H2,A14	5
	H2,A15	3
	H2,A16	6
	H2,A17	8
	H2,A18	4
	H2,A19	3
	H2,A20	4
	H2,A21	2
	H2,A22	4
	H2,A23	2
	H3,H1	4
	H3,H2	4
	H3,H4	6
	H3,H5	4
	H3,D1	4
	H3,D2	4
	H3,D3	5
	H3,D4	2
	H3,D5	2
	H3,D6	4
	H3,D7	4
	H3,D8	4
	H3,D9	7
	H3,D10	6
	H3,A1	4
	H3,A2	4
	H3,A3	4
	H3,A4	4
	H3,A5	4
	H3,A6	5
	H3,A7	6
	H3,A8	4
	H3,A9	0
	H3,A10	4
	H3,A11	2
	H3,A12	4
	H3,A13	4
	H3,A14	4
	H3,A15	8
	H3,A16	4
	H3,A17	3
	H3,A18	3
	H3,A19	6
	H3,A20	9
	H3,A21	6
	H3,A22	7
	H3,A23	6
	H4,H1	4
	H4,H2	6
	H4,H3	4
	H4,H5	6
	H4,D1	4
	H4,D2	4
	H4,D3	4
	H4,D4	6
	H4,D5	6
	H4,D6	2
	H4,D7	5
	H4,D8	4
	H4,D9	4
	H4,D10	6
	H4,A1	4
	H4,A2	4
	H4,A3	3
	H4,A4	4
	H4,A5	4
	H4,A6	4
	H4,A7	6
	H4,A8	7
	H4,A9	4
	H4,A10	6
	H4,A11	6
	H4,A12	5
	H4,A13	3
	H4,A14	3
	H4,A15	6
	H4,A16	3
	H4,A17	5
	H4,A18	5
	H4,A19	5
	H4,A20	8
	H4,A21	6
	H4,A22	7
	H4,A23	6
	H5,H1	1
	H5,H2	3
	H5,H3	4
	H5,H4	6
	H5,D1	2
	H5,D2	2
	H5,D3	3
	H5,D4	3
	H5,D5	3
	H5,D6	4
	H5,D7	2
	H5,D8	2
	H5,D9	6
	H5,D10	1
	H5,A1	2
	H5,A2	2
	H5,A3	1
	H5,A4	1
	H5,A5	2
	H5,A6	3
	H5,A7	3
	H5,A8	6
	H5,A9	4
	H5,A10	4
	H5,A11	4
	H5,A12	4
	H5,A13	4
	H5,A14	4
	H5,A15	8
	H5,A16	4
	H5,A17	6
	H5,A18	3
	H5,A19	4
	H5,A20	6
	H5,A21	1
	H5,A22	4
	H5,A23	1
	D1,H1	0
	D1,H2	5
	D1,H3	4	
	D1,H4	4
	D1,H5	2
	D1,D2	1
	D1,D3	3
	D1,D4	3
	D1,D5	3
	D1,D6	4
	D1,D7	3
	D1,D8	2
	D1,D9	3
	D1,D10	3
	D1,A1	1
	D1,A2	2
	D1,A3	1
	D1,A4	1
	D1,A5	2
	D1,A6	3
	D1,A7	2
	D1,A8	5
	D1,A9	4
	D1,A10	5
	D1,A11	4
	D1,A12	2
	D1,A13	4
	D1,A14	4
	D1,A15	6
	D1,A16	4
	D1,A17	3
	D1,A18	3
	D1,A19	3
	D1,A20	6
	D1,A21	3
	D1,A22	5
	D1,A23	3
	D2,D1	1
	D2,H1	1
	D2,H2	2
	D2,H3	4	
	D2,H4	4
	D2,H5	2
	D2,D3	2
	D2,D4	2
	D2,D5	2
	D2,D6	4
	D2,D7	3
	D2,D8	3
	D2,D9	4
	D2,D10	2
	D2,A1	0
	D2,A2	1
	D2,A3	2
	D2,A4	1
	D2,A5	1
	D2,A6	2
	D2,A7	2
	D2,A8	5
	D2,A9	4
	D2,A10	5
	D2,A11	3
	D2,A12	1
	D2,A13	4
	D2,A14	4
	D2,A15	6
	D2,A16	4
	D2,A17	3
	D2,A18	3
	D2,A19	2
	D2,A20	5
	D2,A21	2
	D2,A22	3
	D2,A23	2
	D3,D1	3
	D3,H1	3
	D3,H2	2
	D3,H3	5	
	D3,H4	4
	D3,H5	3
	D3,D2	2
	D3,D4	4
	D3,D5	4
	D3,D6	4
	D3,D7	3
	D3,D8	3
	D3,D9	4
	D3,D10	2
	D3,A1	2
	D3,A2	2
	D3,A3	1
	D3,A4	3
	D3,A5	2
	D3,A6	0
	D3,A7	2
	D3,A8	7
	D3,A9	5
	D3,A10	8
	D3,A11	5
	D3,A12	4
	D3,A13	5
	D3,A14	5
	D3,A15	6
	D3,A16	5
	D3,A17	4
	D3,A18	4
	D3,A19	2
	D3,A20	4
	D3,A21	2
	D3,A22	3
	D3,A23	2
	D4,D1	3
	D4,H1	3
	D4,H2	7
	D4,H3	2	
	D4,H4	6
	D4,H5	3
	D4,D2	2
	D4,D3	4
	D4,D5	0
	D4,D6	6
	D4,D7	4
	D4,D8	4
	D4,D9	6
	D4,D10	4
	D4,A1	2
	D4,A2	3
	D4,A3	3
	D4,A4	3
	D4,A5	3
	D4,A6	4
	D4,A7	5
	D4,A8	4
	D4,A9	2
	D4,A10	3
	D4,A11	2
	D4,A12	3
	D4,A13	7
	D4,A14	7
	D4,A15	8
	D4,A16	7
	D4,A17	3
	D4,A18	3
	D4,A19	4
	D4,A20	8
	D4,A21	4
	D4,A22	6
	D4,A23	4
	D5,D1	3
	D5,H1	3
	D5,H2	6
	D5,H3	2	
	D5,H4	6
	D5,H5	3
	D5,D2	2
	D5,D3	4
	D5,D4	0
	D5,D6	6
	D5,D7	4
	D5,D8	4
	D5,D9	6
	D5,D10	4
	D5,A1	2
	D5,A2	3
	D5,A3	3
	D5,A4	3
	D5,A5	3
	D5,A6	4
	D5,A7	5
	D5,A8	4
	D5,A9	2
	D5,A10	3
	D5,A11	2
	D5,A12	3
	D5,A13	7
	D5,A14	7
	D5,A15	8
	D5,A16	7
	D5,A17	3
	D5,A18	3
	D5,A19	4
	D5,A20	8
	D5,A21	4
	D5,A22	6
	D5,A23	4
	D6,D1	4
	D6,H1	4
	D6,H2	5
	D6,H3	4	
	D6,H4	2
	D6,H5	4
	D6,D2	4
	D6,D3	4
	D6,D4	6
	D6,D5	6
	D6,D7	5
	D6,D8	4
	D6,D9	4
	D6,D10	6
	D6,A1	4
	D6,A2	4
	D6,A3	3
	D6,A4	4
	D6,A5	4
	D6,A6	4
	D6,A7	6
	D6,A8	7
	D6,A9	4
	D6,A10	6
	D6,A11	6
	D6,A12	5
	D6,A13	3
	D6,A14	3
	D6,A15	6
	D6,A16	3
	D6,A17	5
	D6,A18	5
	D6,A19	5
	D6,A20	8
	D6,A21	6
	D6,A22	7
	D6,A23	6
	D7,D1	3
	D7,H1	3
	D7,H2	3
	D7,H3	4	
	D7,H4	5
	D7,H5	2
	D7,D2	3
	D7,D3	3
	D7,D4	4
	D7,D5	4
	D7,D6	5
	D7,D8	2
	D7,D9	6
	D7,D10	5
	D7,A1	3
	D7,A2	4
	D7,A3	2
	D7,A4	3
	D7,A5	4
	D7,A6	3
	D7,A7	4
	D7,A8	7
	D7,A9	4
	D7,A10	7
	D7,A11	5
	D7,A12	4
	D7,A13	5
	D7,A14	5
	D7,A15	7
	D7,A16	5
	D7,A17	3
	D7,A18	3
	D7,A19	5
	D7,A20	8
	D7,A21	5
	D7,A22	6
	D7,A23	5
	D8,D1	2
	D8,H1	2
	D8,H2	4
	D8,H3	4	
	D8,H4	4
	D8,H5	2
	D8,D2	3
	D8,D3	3
	D8,D4	4
	D8,D5	4
	D8,D6	4
	D8,D7	2
	D8,D9	5
	D8,D10	4
	D8,A1	3
	D8,A2	3
	D8,A3	2
	D8,A4	2
	D8,A5	3
	D8,A6	3
	D8,A7	3
	D8,A8	7
	D8,A9	4
	D8,A10	5
	D8,A11	4
	D8,A12	3
	D8,A13	6
	D8,A14	6
	D8,A15	6
	D8,A16	6
	D8,A17	2
	D8,A18	2
	D8,A19	4
	D8,A20	7
	D8,A21	4
	D8,A22	5
	D8,A23	4
	D9,D1	3
	D9,H1	3
	D9,H2	4
	D9,H3	7	
	D9,H4	4
	D9,H5	6
	D9,D2	4
	D9,D3	4
	D9,D4	6
	D9,D5	6
	D9,D6	4
	D9,D7	6
	D9,D8	5
	D9,D10	5
	D9,A1	4
	D9,A2	4
	D9,A3	3
	D9,A4	4
	D9,A5	4
	D9,A6	4
	D9,A7	6
	D9,A8	8
	D9,A9	7
	D9,A10	8
	D9,A11	7
	D9,A12	6
	D9,A13	4
	D9,A14	4
	D9,A15	5
	D9,A16	4
	D9,A17	1
	D9,A18	1
	D9,A19	5
	D9,A20	8
	D9,A21	5
	D9,A22	6
	D9,A23	5
	D10,D1	3
	D10,H1	3
	D10,H2	2
	D10,H3	6	
	D10,H4	6
	D10,H5	1
	D10,D2	2
	D10,D3	2
	D10,D4	4
	D10,D5	4
	D10,D6	6
	D10,D7	5
	D10,D8	4
	D10,D9	5
	D10,A1	2
	D10,A2	3
	D10,A3	2
	D10,A4	3
	D10,A5	3
	D10,A6	2
	D10,A7	4
	D10,A8	7
	D10,A9	6
	D10,A10	7
	D10,A11	5
	D10,A12	4
	D10,A13	4
	D10,A14	4
	D10,A15	4
	D10,A16	4
	D10,A17	4
	D10,A18	4
	D10,A19	1
	D10,A20	4
	D10,A21	0
	D10,A22	2
	D10,A23	0
	A1,H1	1
	A1,H2	2
	A1,H3	4	
	A1,H4	4
	A1,H5	2
	A1,D1	1
	A1,D2	0
	A1,D3	2
	A1,D4	2
	A1,D5	2
	A1,D6	4
	A1,D7	3
	A1,D8	3
	A1,D9	4
	A1,D10	2
	A1,A2	1
	A1,A3	2
	A1,A4	1
	A1,A5	1
	A1,A6	2
	A1,A7	2
	A1,A8	5
	A1,A9	4
	A1,A10	5
	A1,A11	3
	A1,A12	1
	A1,A13	4
	A1,A14	4
	A1,A15	6
	A1,A16	4
	A1,A17	3
	A1,A18	3
	A1,A19	2
	A1,A20	5
	A1,A21	2
	A1,A22	3
	A1,A23	2
	A2,H1	2
	A2,H2	2
	A2,H3	4	
	A2,H4	4
	A2,H5	2
	A2,D1	2
	A2,D2	1
	A2,D3	2
	A2,D4	3
	A2,D5	3
	A2,D6	4
	A2,D7	4
	A2,D8	3
	A2,D9	4
	A2,D10	3
	A2,A1	1
	A2,A3	2
	A2,A4	1
	A2,A5	0
	A2,A6	2
	A2,A7	2
	A2,A8	5
	A2,A9	4
	A2,A10	5
	A2,A11	4
	A2,A12	2
	A2,A13	4
	A2,A14	4
	A2,A15	7
	A2,A16	4
	A2,A17	3
	A2,A18	3
	A2,A19	3
	A2,A20	6
	A2,A21	3
	A2,A22	4
	A2,A23	3
	A3,H1	1
	A3,H2	1
	A3,H3	4	
	A3,H4	3
	A3,H5	1
	A3,D1	1
	A3,D2	2
	A3,D3	1
	A3,D4	3
	A3,D5	3
	A3,D6	3
	A3,D7	2
	A3,D8	2
	A3,D9	3
	A3,D10	2
	A3,A1	2
	A3,A2	2
	A3,A4	2
	A3,A5	2
	A3,A6	1
	A3,A7	3
	A3,A8	6
	A3,A9	4
	A3,A10	6
	A3,A11	4
	A3,A12	2
	A3,A13	4
	A3,A14	4
	A3,A15	6
	A3,A16	4
	A3,A17	3
	A3,A18	3
	A3,A19	2
	A3,A20	5
	A3,A21	2
	A3,A22	4
	A3,A23	2
	A4,H1	1
	A4,H2	3
	A4,H3	4	
	A4,H4	4
	A4,H5	1
	A4,D1	1
	A4,D2	1
	A4,D3	3
	A4,D4	3
	A4,D5	3
	A4,D6	4
	A4,D7	3
	A4,D8	2
	A4,D9	4
	A4,D10	3
	A4,A1	1
	A4,A2	1
	A4,A3	2
	A4,A5	1
	A4,A6	3
	A4,A7	3
	A4,A8	5
	A4,A9	4
	A4,A10	6
	A4,A11	4
	A4,A12	2
	A4,A13	4
	A4,A14	4
	A4,A15	6
	A4,A16	4
	A4,A17	3
	A4,A18	3
	A4,A19	3
	A4,A20	6
	A4,A21	3
	A4,A22	4
	A4,A23	3
	A5,H1	2
	A5,H2	2
	A5,H3	4	
	A5,H4	4
	A5,H5	2
	A5,D1	2
	A5,D2	1
	A5,D3	2
	A5,D4	3
	A5,D5	3
	A5,D6	4
	A5,D7	4
	A5,D8	3
	A5,D9	4
	A5,D10	3
	A5,A1	1
	A5,A2	0
	A5,A3	2
	A5,A4	1
	A5,A6	2
	A5,A7	2
	A5,A8	5
	A5,A9	4
	A5,A10	5
	A5,A11	4
	A5,A12	2
	A5,A13	4
	A5,A14	4
	A5,A15	7
	A5,A16	4
	A5,A17	3
	A5,A18	3
	A5,A19	3
	A5,A20	6
	A5,A21	3
	A5,A22	4
	A5,A23	3
	A6,H1	3
	A6,H2	0
	A6,H3	5	
	A6,H4	4
	A6,H5	3
	A6,D1	3
	A6,D2	2
	A6,D3	0
	A6,D4	4
	A6,D5	4
	A6,D6	4
	A6,D7	3
	A6,D8	3
	A6,D9	4
	A6,D10	2
	A6,A1	2
	A6,A2	2
	A6,A3	1
	A6,A4	3
	A6,A5	2
	A6,A7	2
	A6,A8	7
	A6,A9	5
	A6,A10	8
	A6,A11	5
	A6,A12	4
	A6,A13	5
	A6,A14	5
	A6,A15	6
	A6,A16	5
	A6,A17	4
	A6,A18	4
	A6,A19	2
	A6,A20	4
	A6,A21	2
	A6,A22	3
	A6,A23	2
	A7,H1	2
	A7,H2	5
	A7,H3	6	
	A7,H4	6
	A7,H5	3
	A7,D1	2
	A7,D2	2
	A7,D3	2
	A7,D4	5
	A7,D5	5
	A7,D6	6
	A7,D7	4
	A7,D8	3
	A7,D9	6
	A7,D10	4
	A7,A1	2
	A7,A2	2
	A7,A3	3
	A7,A4	3
	A7,A5	2
	A7,A6	2
	A7,A8	7
	A7,A9	6
	A7,A10	8
	A7,A11	5
	A7,A12	4
	A7,A13	6
	A7,A14	6
	A7,A15	8
	A7,A16	6
	A7,A17	4
	A7,A18	4
	A7,A19	4
	A7,A20	6
	A7,A21	4
	A7,A22	5
	A7,A23	4
	A8,H1	5
	A8,H2	5
	A8,H3	4	
	A8,H4	7
	A8,H5	6
	A8,D1	5
	A8,D2	5
	A8,D3	7
	A8,D4	4
	A8,D5	4
	A8,D6	7
	A8,D7	7
	A8,D8	7
	A8,D9	8
	A8,D10	7
	A8,A1	5
	A8,A2	5
	A8,A3	6
	A8,A4	5
	A8,A5	5
	A8,A6	7
	A8,A7	7
	A8,A9	4
	A8,A10	7
	A8,A11	6
	A8,A12	5
	A8,A13	7
	A8,A14	7
	A8,A15	10
	A8,A16	7
	A8,A17	5
	A8,A18	5
	A8,A19	6
	A8,A20	10
	A8,A21	7
	A8,A22	8
	A8,A23	7
	A9,H1	4
	A9,H2	8
	A9,H3	0	
	A9,H4	4
	A9,H5	4
	A9,D1	4
	A9,D2	4
	A9,D3	5
	A9,D4	2
	A9,D5	2
	A9,D6	4
	A9,D7	4
	A9,D8	4
	A9,D9	7
	A9,D10	6
	A9,A1	4
	A9,A2	4
	A9,A3	4
	A9,A4	4
	A9,A5	4
	A9,A6	5
	A9,A7	6
	A9,A8	4
	A9,A10	4
	A9,A11	2
	A9,A12	4
	A9,A13	4
	A9,A14	4
	A9,A15	8
	A9,A16	4
	A9,A17	3
	A9,A18	3
	A9,A19	6
	A9,A20	9
	A9,A21	6
	A9,A22	7
	A9,A23	6
	A10,H1	5
	A10,H2	5
	A10,H3	4	
	A10,H4	6
	A10,H5	4
	A10,D1	5
	A10,D2	5
	A10,D3	8
	A10,D4	3
	A10,D5	3
	A10,D6	6
	A10,D7	7
	A10,D8	5
	A10,D9	8
	A10,D10	7
	A10,A1	5
	A10,A2	5
	A10,A3	6
	A10,A4	6
	A10,A5	5
	A10,A6	8
	A10,A7	8
	A10,A8	7
	A10,A9	4
	A10,A11	3
	A10,A12	5
	A10,A13	7
	A10,A14	7
	A10,A15	10
	A10,A16	7
	A10,A17	5
	A10,A18	5
	A10,A19	7
	A10,A20	10
	A10,A21	7
	A10,A22	8
	A10,A23	7
	A11,H1	4
	A11,H2	4
	A11,H3	2	
	A11,H4	6
	A11,H5	4
	A11,D1	4
	A11,D2	3
	A11,D3	5
	A11,D4	2
	A11,D5	2
	A11,D6	6
	A11,D7	5
	A11,D8	4
	A11,D9	7
	A11,D10	5
	A11,A1	3
	A11,A2	4
	A11,A3	4
	A11,A4	4
	A11,A5	4
	A11,A6	5
	A11,A7	5
	A11,A8	6
	A11,A9	2
	A11,A10	3
	A11,A12	4
	A11,A13	8
	A11,A14	8
	A11,A15	8
	A11,A16	8
	A11,A17	4
	A11,A18	4
	A11,A19	5
	A11,A20	8
	A11,A21	5
	A11,A22	6
	A11,A23	5
	A12,H1	2
	A12,H2	4
	A12,H3	4	
	A12,H4	5
	A12,H5	4
	A12,D1	2
	A12,D2	1
	A12,D3	4
	A12,D4	3
	A12,D5	3
	A12,D6	5
	A12,D7	4
	A12,D8	3
	A12,D9	6
	A12,D10	4
	A12,A1	1
	A12,A2	2
	A12,A3	2
	A12,A4	2
	A12,A5	2
	A12,A6	4
	A12,A7	4
	A12,A8	5
	A12,A9	4
	A12,A10	5
	A12,A11	4
	A12,A13	6
	A12,A14	6
	A12,A15	8
	A12,A16	6
	A12,A17	4
	A12,A18	4
	A12,A19	4
	A12,A20	6
	A12,A21	4
	A12,A22	5
	A12,A23	4
	A13,H1	4
	A13,H2	5
	A13,H3	4	
	A13,H4	3
	A13,H5	4
	A13,D1	4
	A13,D2	4
	A13,D3	5
	A13,D4	7
	A13,D5	7
	A13,D6	3
	A13,D7	5
	A13,D8	6
	A13,D9	4
	A13,D10	4
	A13,A1	4
	A13,A2	4
	A13,A3	4
	A13,A4	4
	A13,A5	4
	A13,A6	5
	A13,A7	6
	A13,A8	7
	A13,A9	4
	A13,A10	7
	A13,A11	8
	A13,A12	6
	A13,A14	0
	A13,A15	5
	A13,A16	0
	A13,A17	7
	A13,A18	7
	A13,A19	5
	A13,A20	8
	A13,A21	4
	A13,A22	7
	A13,A23	4
	A14,H1	4
	A14,H2	5
	A14,H3	4	
	A14,H4	3
	A14,H5	4
	A14,D1	4
	A14,D2	4
	A14,D3	5
	A14,D4	7
	A14,D5	7
	A14,D6	3
	A14,D7	5
	A14,D8	6
	A14,D9	4
	A14,D10	4
	A14,A1	4
	A14,A2	4
	A14,A3	4
	A14,A4	4
	A14,A5	4
	A14,A6	5
	A14,A7	6
	A14,A8	7
	A14,A9	4
	A14,A10	7
	A14,A11	8
	A14,A12	6
	A14,A13	0
	A14,A15	5
	A14,A16	0
	A14,A17	7
	A14,A18	7
	A14,A19	5
	A14,A20	8
	A14,A21	4
	A14,A22	7
	A14,A23	4
	A15,H1	6
	A15,H2	3
	A15,H3	8	
	A15,H4	6
	A15,H5	8
	A15,D1	6
	A15,D2	6
	A15,D3	6
	A15,D4	8
	A15,D5	8
	A15,D6	6
	A15,D7	7
	A15,D8	6
	A15,D9	5
	A15,D10	4
	A15,A1	6
	A15,A2	7
	A15,A3	6
	A15,A4	6
	A15,A5	7
	A15,A6	6
	A15,A7	8
	A15,A8	10
	A15,A9	8
	A15,A10	10
	A15,A11	8
	A15,A12	8
	A15,A13	5
	A15,A14	5
	A15,A16	5
	A15,A17	7
	A15,A18	7
	A15,A19	5
	A15,A20	8
	A15,A21	4
	A15,A22	6
	A15,A23	4
	A16,H1	4
	A16,H2	6
	A16,H3	4	
	A16,H4	3
	A16,H5	4
	A16,D1	4
	A16,D2	4
	A16,D3	5
	A16,D4	7
	A16,D5	7
	A16,D6	3
	A16,D7	5
	A16,D8	6
	A16,D9	4
	A16,D10	4
	A16,A1	4
	A16,A2	4
	A16,A3	4
	A16,A4	4
	A16,A5	4
	A16,A6	5
	A16,A7	6
	A16,A8	7
	A16,A9	4
	A16,A10	7
	A16,A11	8
	A16,A12	6
	A16,A13	0
	A16,A14	0
	A16,A15	5
	A16,A17	7
	A16,A18	7
	A16,A19	5
	A16,A20	8
	A16,A21	4
	A16,A22	7
	A16,A23	4
	A17,H1	3
	A17,H2	8
	A17,H3	3	
	A17,H4	5
	A17,H5	6
	A17,D1	3
	A17,D2	3
	A17,D3	4
	A17,D4	3
	A17,D5	3
	A17,D6	5
	A17,D7	3
	A17,D8	2
	A17,D9	1
	A17,D10	4
	A17,A1	3
	A17,A2	3
	A17,A3	3
	A17,A4	3
	A17,A5	3
	A17,A6	4
	A17,A7	4
	A17,A8	5
	A17,A9	3
	A17,A10	5
	A17,A11	4
	A17,A12	4
	A17,A13	7
	A17,A14	7
	A17,A15	7
	A17,A16	7
	A17,A18	0
	A17,A19	5
	A17,A20	7
	A17,A21	4
	A17,A22	6
	A17,A23	4
	A18,H1	3
	A18,H2	4
	A18,H3	3	
	A18,H4	5
	A18,H5	3
	A18,D1	3
	A18,D2	3
	A18,D3	4
	A18,D4	3
	A18,D5	3
	A18,D6	5
	A18,D7	3
	A18,D8	2
	A18,D9	1
	A18,D10	4
	A18,A1	3
	A18,A2	3
	A18,A3	3
	A18,A4	3
	A18,A5	3
	A18,A6	4
	A18,A7	4
	A18,A8	5
	A18,A9	3
	A18,A10	5
	A18,A11	4
	A18,A12	4
	A18,A13	7
	A18,A14	7
	A18,A15	7
	A18,A16	7
	A18,A17	0
	A18,A19	5
	A18,A20	7
	A18,A21	4
	A18,A22	6
	A18,A23	4
	A19,H1	3
	A19,H2	3
	A19,H3	6	
	A19,H4	5
	A19,H5	4
	A19,D1	3
	A19,D2	2
	A19,D3	2
	A19,D4	4
	A19,D5	4
	A19,D6	5
	A19,D7	5
	A19,D8	4
	A19,D9	5
	A19,D10	1
	A19,A1	2
	A19,A2	3
	A19,A3	2
	A19,A4	3
	A19,A5	3
